46.018682941376106,-0.0026555965465275785,-6.411870392997063e-6
nan,nan,nan
70.01692618725774,-0.003032436214565785,-5.74467390924475e-6
82.07966091311285,-0.003303083635320928,-5.404741565189199e-6
94.09761815019262,-0.003578456380672368,-4.986905205574839e-6
106.0960488118447,-0.0035882843341870567,-4.911374269393821e-6
118.0969463844451,-0.0038702068912516807,-4.491807319401312e-6
130.0761588489146,-0.004095997414322419,-4.126701354159413e-6
142.0682492356484,-0.004271619148531653,-3.801486932485108e-6
154.07162161820915,-0.004408246433909971,-3.5516318165704392e-6
166.09531549856823,-0.00468147417383047,-3.1803896506673963e-6
178.08824120625187,-0.004765523811586137,-2.9350502102652743e-6
249.77682663976378,-0.005603775787137768,-9.694469557168537e-7
261.80751530110246,-0.005860317891529099,-7.009324736958181e-7
273.7820814377795,-0.005822340383202378,-5.721060276690498e-7
286.06206267479035,-0.007013014376017553,7.943425194980488e-7
297.7950302342455,-0.006488068919781858,2.0206058583383647e-7
309.7421193461026,-0.0066914897724250876,8.2307872957131e-7
321.74785753262216,-0.007244680507217059,1.438703802465517e-6
